"Year","Month","Stop","Total_Ins","Total_Outs","NbrStops","Mean_Ins","Mean_Outs","Mean_Load","NbrTrips","Lat","Lon","Mean_DwellTime"
"2020","Mar","24135",31,28,45,0.688888888888889,0.622222222222222,8.21145833333333,960,40.002975,-75.095283,00:00:01
"2020","Mar","24136",72,62,94,0.765957446808511,0.659574468085106,8.23983315954119,959,40.002487,-75.095832,00:00:01
"2020","Mar","24137",163,526,384,0.424479166666667,1.36979166666667,7.86604361370717,963,40.000759,-75.097755,00:00:05
"2020","Mar","24138",390,444,436,0.894495412844037,1.01834862385321,7.77254098360656,976,39.999801,-75.098953,00:00:06
"2020","Mar","24139",613,581,496,1.23588709677419,1.17137096774194,7.79814624098867,971,39.998294,-75.101188,00:00:07
"2020","Mar","24140",663,540,553,1.19891500904159,0.976491862567812,7.98128898128898,962,39.996936,-75.103317,00:00:08
"2020","Mar","24141",378,523,428,0.883177570093458,1.22196261682243,7.82952182952183,962,39.995532,-75.105506,00:00:06
"2020","Mar","24142",253,205,298,0.848993288590604,0.687919463087248,7.87941787941788,962,39.994297,-75.107772,00:00:04
"2020","Mar","24143",724,1293,666,1.08708708708709,1.94144144144144,7.27979274611399,965,39.99308,-75.110206,00:00:12
"2020","Mar","24144",507,666,500,1.014,1.332,7.11410788381743,964,39.99187,-75.112724,00:00:07
"2020","Mar","24145",372,515,436,0.853211009174312,1.18119266055046,6.97297297297297,962,39.991287,-75.114082,00:00:05
"2020","Mar","24146",347,464,436,0.795871559633027,1.06422018348624,6.84631360332295,963,39.990509,-75.115966,00:00:06
"2020","Mar","24147",336,469,441,0.761904761904762,1.06349206349206,6.71028037383178,963,39.989814,-75.117721,00:00:06
"2020","Mar","24148",215,639,462,0.465367965367965,1.38311688311688,6.27291666666667,960,39.988857,-75.120208,00:00:06
"2020","Mar","24149",215,377,355,0.605633802816901,1.06197183098592,6.02182952182952,962,39.985271,-75.124099,00:00:05
"2020","Mar","24150",123,311,255,0.482352941176471,1.21960784313726,5.80230125523013,956,39.984317,-75.124931,00:00:03
"2020","Mar","24151",152,216,217,0.700460829493088,0.995391705069124,5.75182481751825,959,39.983356,-75.125823,00:00:03
"2020","Mar","24152",103,88,125,0.824,0.704,5.77092050209205,956,39.982471,-75.12667,00:00:01
"2020","Mar","24153",61,105,109,0.559633027522936,0.963302752293578,5.71101871101871,962,39.981567,-75.127578,00:00:02
"2020","Mar","24154",153,179,215,0.711627906976744,0.832558139534884,5.68196037539103,959,39.980632,-75.128479,00:00:03
"2020","Mar","24155",72,65,116,0.620689655172414,0.560344827586207,4.82910874897792,1223,39.979747,-75.129394,00:00:01
"2020","Mar","24156",108,75,136,0.794117647058823,0.551470588235294,5.69916142557652,954,39.978698,-75.130432,00:00:02
"2020","Mar","24157",117,162,186,0.629032258064516,0.870967741935484,5.6586387434555,955,39.977657,-75.131385,00:00:03
"2020","Mar","24158",39,158,99,0.393939393939394,1.5959595959596,5.52675760755509,953,39.976871,-75.131843,00:00:01
"2020","Mar","24159",148,293,278,0.532374100719424,1.05395683453237,5.38894681960375,959,39.975463,-75.132652,00:00:03
"2020","Mar","24162",29,102,97,0.298969072164948,1.05154639175258,3.18418314255983,961,39.968353,-75.139884,00:00:01
"2020","Mar","24163",97,78,135,0.718518518518519,0.577777777777778,3.20523560209424,955,39.96643,-75.140289,00:00:01
"2020","Mar","24164",36,53,70,0.514285714285714,0.757142857142857,3.19519832985386,958,39.964241,-75.140747,00:00:01
"2020","Mar","24165",15,34,43,0.348837209302326,0.790697674418605,3.16388308977035,958,39.963016,-75.141006,00:00:01
"2020","Mar","24166",20,46,60,0.333333333333333,0.766666666666667,3.13926701570681,955,39.962017,-75.141235,00:00:01
"2020","Mar","24167",2,15,13,0.153846153846154,1.15384615384615,2.79749478079332,958,39.959403,-75.141792,00:00:00
"2020","Mar","24168",14,60,53,0.264150943396226,1.13207547169811,2.75414937759336,964,39.957317,-75.142242,00:00:01
"2020","Mar","24169",15,26,30,0.5,0.866666666666667,2.72936259143156,957,39.955692,-75.142593,00:00:01
"2020","Mar","24170",10,81,67,0.149253731343284,1.2089552238806,2.66492693110647,958,39.953907,-75.142951,00:00:01
"2020","Mar","24171",2,116,100,0.02,1.16,2.53291536050157,957,39.952045,-75.143356,00:00:01
"2020","Mar","24172",70,35,67,1.04477611940298,0.522388059701492,8.73055028462998,527,39.959415,-75.16735,00:00:01
"2020","Mar","24176",1518,14,673,2.2555720653789,0.0208023774145617,2.15330788804071,1572,39.935405,-75.197441,00:00:07
"2020","Mar","24177",539,23,276,1.95289855072464,0.0833333333333333,2.48313176320815,1571,39.934352,-75.197601,00:00:03
"2020","Mar","24178",1135,86,502,2.2609561752988,0.171314741035857,3.1502227880331,1571,39.93317,-75.197845,00:00:04
"2020","Mar","24179",418,13,304,1.375,0.0427631578947368,3.41172721478649,1569,39.932758,-75.19638,00:00:03
"2020","Mar","24180",1239,31,652,1.90030674846626,0.0475460122699387,4.17898089171975,1570,39.932544,-75.194786,00:00:06
"2020","Mar","24181",1387,51,739,1.87686062246279,0.0690121786197564,5.0235368956743,1572,39.932361,-75.193199,00:00:07
"2020","Mar","24182",1692,48,824,2.05339805825243,0.058252427184466,6.06679389312977,1572,39.932159,-75.191612,00:00:07
"2020","Mar","24183",2462,99,1030,2.39029126213592,0.0961165048543689,7.56897647806739,1573,39.931953,-75.190048,00:00:10
"2020","Mar","24184",934,50,572,1.63286713286713,0.0874125874125874,8.13494589433482,1571,39.931751,-75.188476,00:00:04
"2020","Mar","24185",289,82,281,1.02846975088968,0.291814946619217,8.26526717557252,1572,39.931537,-75.186744,00:00:02
"2020","Mar","24186",1289,222,792,1.62752525252525,0.28030303030303,8.9440203562341,1572,39.93132,-75.185081,00:00:06
"2020","Mar","24187",753,396,644,1.16925465838509,0.614906832298137,9.17579617834395,1570,39.93111,-75.183441,00:00:05
"2020","Mar","24188",2342,1650,1055,2.21990521327014,1.56398104265403,9.60852959898154,1571,39.930877,-75.181762,00:00:09
"2020","Mar","24189",226,43,187,1.20855614973262,0.229946524064171,8.29482948294829,909,39.93069,-75.180183,00:00:02
"2020","Mar","24190",227,120,239,0.949790794979079,0.502092050209205,8.25720620842572,902,39.93024,-75.176689,00:00:03
"2020","Mar","24191",164,91,174,0.942528735632184,0.522988505747126,8.32039911308204,902,39.930038,-75.175132,00:00:02
"2020","Mar","24192",206,128,229,0.899563318777293,0.558951965065502,8.39488320355951,899,39.92984,-75.173576,00:00:04
"2020","Mar","24193",171,313,251,0.681274900398406,1.24701195219124,8.24775784753363,892,39.92963,-75.171943,00:00:03
"2020","Mar","24194",100,117,146,0.684931506849315,0.801369863013699,8.23172103487064,889,39.929431,-75.170425,00:00:02
"2020","Mar","24195",2726,241,839,3.24910607866508,0.287246722288439,6.97250639386189,1564,39.928924,-75.166618,00:00:10
"2020","Mar","24196",691,201,514,1.3443579766537,0.391050583657588,7.27168367346939,1568,39.928737,-75.165039,00:00:05
"2020","Mar","24197",283,447,434,0.652073732718894,1.02995391705069,7.17102744097001,1567,39.928535,-75.163475,00:00:03
"2020","Mar","24198",240,179,299,0.802675585284281,0.59866220735786,7.2047193877551,1568,39.928329,-75.161903,00:00:02
"2020","Mar","24199",206,393,383,0.537859007832898,1.02610966057441,7.08354591836735,1568,39.928119,-75.160316,00:00:03
"2020","Mar","242",211,522,340,0.620588235294118,1.53529411764706,4.86440677966102,767,40.076976,-75.207946,00:00:07
"2020","Mar","24200",267,543,509,0.524557956777996,1.06679764243615,6.90254777070064,1570,39.927909,-75.158767,00:00:04
"2020","Mar","24201",172,654,486,0.353909465020576,1.34567901234568,6.00190961171228,1571,39.927513,-75.155662,00:00:03
"2020","Mar","24202",209,769,558,0.374551971326165,1.37813620071685,5.64777070063694,1570,39.927299,-75.154098,00:00:04
"2020","Mar","24203",79,553,376,0.210106382978723,1.47074468085106,5.34585987261146,1570,39.927085,-75.152511,00:00:03
"2020","Mar","24204",301,1057,705,0.426950354609929,1.49929078014184,4.86513994910942,1572,39.92691,-75.15126,00:00:06
"2020","Mar","24205",72,574,392,0.183673469387755,1.46428571428571,4.54661558109834,1566,39.926647,-75.149253,00:00:02
"2020","Mar","24206",22,468,346,0.0635838150289017,1.35260115606936,4.26198083067093,1565,39.92641,-75.147392,00:00:02
"2020","Mar","24208",43,561,427,0.100702576112412,1.31381733021077,3.7722938867078,1783,39.92736,-75.145111,00:00:03
"2020","Mar","24209",101,1195,766,0.131853785900783,1.56005221932115,3.59411578614363,3161,39.924385,-75.142456,00:00:03
"2020","Mar","2420no",0,14,7,0,2,0,7,40.011211,-75.126647,00:00:00
"2020","Mar","24210",537,49,365,1.47123287671233,0.134246575342466,5.48260594560405,1581,39.92794,-75.148567,00:00:03
"2020","Mar","24211",1821,206,862,2.11252900232019,0.238979118329466,6.47243107769424,1596,39.928211,-75.150573,00:00:09
"2020","Mar","24212",871,77,585,1.48888888888889,0.131623931623932,6.96766011414077,1577,39.928413,-75.152023,00:00:04
"2020","Mar","24213",1023,237,683,1.49780380673499,0.346998535871157,7.46607482561826,1577,39.928604,-75.153587,00:00:06
"2020","Mar","24214",796,272,599,1.32888146911519,0.454090150250417,7.79835129993659,1577,39.92881,-75.155158,00:00:05
"2020","Mar","24215",663,418,604,1.0976821192053,0.69205298013245,8.53176620076239,1574,39.929229,-75.158264,00:00:05
"2020","Mar","24216",510,220,467,1.09207708779443,0.471092077087794,8.7252538071066,1576,39.929428,-75.15982,00:00:03
"2020","Mar","24217",298,214,364,0.818681318681319,0.587912087912088,8.76507936507937,1575,39.929656,-75.161422,00:00:03
"2020","Mar","24218",550,691,675,0.814814814814815,1.0237037037037,8.69206349206349,1575,39.929847,-75.162986,00:00:06
"2020","Mar","24219",496,196,423,1.1725768321513,0.463356973995272,8.87246192893401,1576,39.930049,-75.164543,00:00:03
"2020","Mar","2421no",0,3,1,0,3,0,1,40.010719,-75.126594,00:00:00
"2020","Mar","24220",377,158,319,1.18181818181818,0.495297805642633,9.00762388818297,1574,39.930255,-75.166114,00:00:02
"2020","Mar","24221",468,379,504,0.928571428571429,0.751984126984127,10.9071837253655,1573,39.930759,-75.169937,00:00:04
"2020","Mar","24222",524,575,625,0.8384,0.92,10.8688733290898,1571,39.93095,-75.171531,00:00:05
"2020","Mar","24223",532,423,552,0.963768115942029,0.766304347826087,10.9485387547649,1574,39.931152,-75.173095,00:00:05
"2020","Mar","24224",230,475,446,0.515695067264574,1.06502242152466,10.7743165924984,1573,39.931358,-75.174629,00:00:03
"2020","Mar","24225",751,646,707,1.06223479490806,0.913719943422914,10.8595933926302,1574,39.93156,-75.176216,00:00:06
"2020","Mar","24226",408,765,673,0.606240713224368,1.13670133729569,10.6327827191868,1574,39.931758,-75.177787,00:00:05
"2020","Mar","24227",162,700,552,0.293478260869565,1.26811594202899,10.2909783989835,1574,39.93201,-75.179702,00:00:04
"2020","Mar","24228",292,801,605,0.482644628099174,1.32396694214876,9.37664783427495,1593,39.93243,-75.182952,00:00:04
"2020","Mar","24229",181,1306,774,0.233850129198966,1.68733850129199,8.67043314500942,1593,39.93264,-75.184593,00:00:05
"2020","Mar","24230",110,531,436,0.252293577981651,1.21788990825688,8.40577889447236,1592,39.932857,-75.186279,00:00:03
"2020","Mar","24231",61,1168,637,0.0957613814756672,1.83359497645212,7.7112366603892,1593,39.933071,-75.188003,00:00:05
"2020","Mar","24232",116,2769,1059,0.109537299338999,2.61473087818697,6.04773869346734,1592,39.933273,-75.189552,00:00:10
"2020","Mar","24233",38,1940,842,0.0451306413301663,2.30403800475059,4.85229415461974,1591,39.933471,-75.191131,00:00:06
"2020","Mar","24234",27,1178,640,0.0421875,1.840625,4.13152926368785,1589,39.933662,-75.192695,00:00:05
"2020","Mar","24235",9,1532,762,0.0118110236220472,2.01049868766404,3.17358490566038,1590,39.933872,-75.19429,00:00:06
"2020","Mar","24236",11,1473,767,0.0143415906127771,1.92046936114733,2.25204788909893,1587,39.934078,-75.195838,00:00:06
"2020","Mar","24237",10,1924,731,0.0136798905608755,2.63201094391245,1.04485154769425,1583,39.934272,-75.197395,00:00:06
"2020","Mar","24238",107,10,75,1.42666666666667,0.133333333333333,3.02156334231806,371,39.919334,-75.165313,00:00:02
"2020","Mar","24239",1819,35,900,2.02111111111111,0.0388888888888889,3.48452447945976,1777,39.927272,-75.192687,00:00:07
"2020","Mar","24240",1789,29,899,1.98998887652948,0.032258064516129,4.47495779403489,1777,39.927062,-75.191108,00:00:07
"2020","Mar","24241",1495,28,775,1.92903225806452,0.0361290322580645,5.30050647158132,1777,39.926864,-75.189514,00:00:06
"2020","Mar","24242",1108,25,676,1.63905325443787,0.0369822485207101,5.9099606077659,1777,39.926662,-75.18798,00:00:06
"2020","Mar","24243",1361,89,539,2.52504638218924,0.165120593692022,6.62204724409449,1778,39.926483,-75.186561,00:00:05
"2020","Mar","24244",2810,264,1153,2.43712055507372,0.22896790980052,8.15912897822446,1791,39.926223,-75.184494,00:00:13
"2020","Mar","24245",2093,200,976,2.14446721311475,0.204918032786885,9.2109375,1792,39.92601,-75.18283,00:00:08
"2020","Mar","24246",1495,154,802,1.8640897755611,0.192019950124688,9.95926339285714,1792,39.925796,-75.181266,00:00:07
"2020","Mar","24247",1509,562,901,1.67480577136515,0.623751387347392,10.9916341327384,1793,39.925361,-75.177742,00:00:09
"2020","Mar","24248",747,239,538,1.38847583643123,0.444237918215613,11.2749581706637,1793,39.925151,-75.17617,00:00:04
"2020","Mar","24249",715,360,634,1.12776025236593,0.56782334384858,11.4729503625209,1793,39.924945,-75.174591,00:00:05
"2020","Mar","24250",552,588,646,0.854489164086687,0.910216718266254,11.4528722810931,1793,39.924686,-75.172576,00:00:06
"2020","Mar","24251",610,364,488,1.25,0.745901639344262,11.5900725041829,1793,39.924552,-75.171501,00:00:03
"2020","Mar","24252",494,139,399,1.23809523809524,0.348370927318296,10.9297267150028,1793,39.924064,-75.167701,00:00:03
"2020","Mar","24253",618,166,489,1.2638036809816,0.339468302658487,11.1818181818182,1793,39.923873,-75.166145,00:00:04
"2020","Mar","24254",390,1032,742,0.525606469002695,1.39083557951482,10.8237590630229,1793,39.923656,-75.164566,00:00:06
"2020","Mar","24255",476,932,764,0.62303664921466,1.21989528795812,10.5694366982711,1793,39.923454,-75.162986,00:00:05
"2020","Mar","24256",409,1223,773,0.529107373868047,1.58214747736093,10.1154489682097,1793,39.923255,-75.161415,00:00:06
"2020","Mar","24257",398,1348,868,0.45852534562212,1.55299539170507,9.58561070831009,1793,39.923046,-75.159828,00:00:06
"2020","Mar","24258",331,2287,1090,0.303669724770642,2.09816513761468,8.49720982142857,1792,39.92284,-75.158302,00:00:08
"2020","Mar","24259",196,994,651,0.301075268817204,1.52688172043011,8.04963747908533,1793,39.922641,-75.156738,00:00:04
"2020","Mar","24260",229,1495,826,0.277239709443099,1.80992736077482,7.34430803571429,1792,39.922439,-75.155151,00:00:06
"2020","Mar","24261",338,2697,1184,0.285472972972973,2.27787162162162,6.02788622420524,1793,39.92221,-75.153297,00:00:08
"2020","Mar","24262",84,1617,677,0.124076809453471,2.38847858197932,5.17420435510888,1791,39.921932,-75.151184,00:00:05
"2020","Mar","24263",31,923,430,0.072093023255814,2.14651162790698,4.67578125,1792,39.921794,-75.150085,00:00:02
"2020","Mar","24264",10,464,279,0.03584229390681,1.66308243727599,4.4195530726257,1790,39.921596,-75.148475,00:00:02
"2020","Mar","24265",47,781,476,0.0987394957983193,1.64075630252101,3.7032967032967,2002,39.921405,-75.147117,00:00:03
"2020","Mar","24266",160,1117,652,0.245398773006135,1.71319018404908,3.23423423423423,1998,39.921302,-75.146278,00:00:04
"2020","Mar","24268",263,792,588,0.447278911564626,1.3469387755102,2.03098927294398,2517,39.921039,-75.144096,00:00:07
"2020","Mar","24269",12,1374,575,0.0208695652173913,2.3895652173913,1.01353637901861,1773,39.921222,-75.143302,00:00:08
"2020","Mar","24271",139,1116,679,0.204712812960236,1.64359351988218,0.471251409244645,1774,39.922767,-75.142967,00:00:48
"2020","Mar","24272",1401,20,721,1.94313453536755,0.0277392510402219,1.90057471264368,1740,39.921047,-75.14328,00:00:08
"2020","Mar","24274",2812,106,1070,2.62803738317757,0.0990654205607477,3.56857727737973,1954,39.921382,-75.146003,00:00:12
"2020","Mar","24275",945,8,527,1.79316888045541,0.015180265654649,4.01782633697527,1739,39.921546,-75.147277,00:00:05
"2020","Mar","24276",1180,12,540,2.18518518518519,0.0222222222222222,4.6546803652968,1752,39.921657,-75.148048,00:00:07
"2020","Mar","24277",1467,24,638,2.29937304075235,0.0376175548589342,5.47632629777524,1753,39.921871,-75.149818,00:00:08
"2020","Mar","24279",4051,364,1528,2.6511780104712,0.238219895287958,6.99533502968618,2358,39.922283,-75.152946,00:00:12
"2020","Mar","24280",1787,272,936,1.90918803418803,0.290598290598291,8.61073059360731,1752,39.922534,-75.15493,00:00:09
"2020","Mar","24281",1136,202,730,1.55616438356164,0.276712328767123,9.14033086138049,1753,39.922737,-75.156509,00:00:06
"2020","Mar","24282",2057,624,1066,1.9296435272045,0.585365853658537,9.95778665145465,1753,39.922935,-75.158081,00:00:11
"2020","Mar","24283",1196,510,826,1.44794188861985,0.617433414043584,10.3491158014832,1753,39.923145,-75.159606,00:00:06
"2020","Mar","24284",1192,558,837,1.42413381123059,0.666666666666667,10.7069555302166,1754,39.923351,-75.161193,00:00:08
"2020","Mar","24285",1077,496,828,1.30072463768116,0.599033816425121,11.0359589041096,1752,39.923553,-75.162757,00:00:07
"2020","Mar","24286",584,773,723,0.807745504840941,1.06915629322268,10.9365714285714,1750,39.923751,-75.164344,00:00:05
"2020","Mar","24287",602,261,534,1.12734082397004,0.48876404494382,11.1347801256425,1751,39.923973,-75.165916,00:00:04
"2020","Mar","24288",230,277,352,0.653409090909091,0.786931818181818,11.1108571428571,1750,39.92416,-75.16748,00:00:03
"2020","Mar","24289",1079,462,838,1.28758949880668,0.551312649164678,10.1729249011858,2024,39.924652,-75.171295,00:00:09
"2020","Mar","24290",366,362,447,0.818791946308725,0.809843400447427,10.1703703703704,2025,39.924789,-75.172431,00:00:03
"2020","Mar","24291",719,597,700,1.02714285714286,0.852857142857143,10.4531428571429,1750,39.925041,-75.174369,00:00:05
"2020","Mar","24292",822,975,791,1.03919089759798,1.23261694058154,10.0884703196347,1752,39.925457,-75.17752,00:00:07
"2020","Mar","24293",389,2217,1096,0.35492700729927,2.0228102189781,9.04509132420091,1752,39.925666,-75.179115,00:00:09
"2020","Mar","24294",147,1410,755,0.194701986754967,1.86754966887417,8.32552826956025,1751,39.925895,-75.181037,00:00:05
"2020","Mar","24295",218,2193,966,0.225672877846791,2.27018633540373,7.19202279202279,1755,39.926113,-75.182609,00:00:07
"2020","Mar","24296",194,2438,1040,0.186538461538462,2.34423076923077,5.91339031339031,1755,39.926319,-75.184272,00:00:08
"2020","Mar","24297",82,2076,771,0.106355382619974,2.69260700389105,4.77765108323831,1754,39.926536,-75.18592,00:00:06
"2020","Mar","24298",19,908,590,0.0322033898305085,1.53898305084746,4.27080957810718,1754,39.926742,-75.187599,00:00:04
"2020","Mar","24300",5,2008,891,0.00561167227833894,2.25364758698092,2.31812998859749,1754,39.927158,-75.190887,00:00:06
"2020","Mar","24301",6,1732,804,0.00746268656716418,2.15422885572139,1.33504273504273,1755,39.927368,-75.192466,00:00:05
"2020","Mar","24302",0,599,364,0,1.6456043956044,0.993158494868871,1754,39.927566,-75.19403,00:00:03
"2020","Mar","24303",0,212,136,0,1.55882352941176,0.457820738137083,1138,39.926849,-75.194381,00:00:01
"2020","Mar","24308",201,75,167,1.20359281437126,0.449101796407186,7.25514403292181,729,39.915645,-75.161254,00:00:03
"2020","Mar","24309",1,2,2,0.5,1,1.14285714285714,49,39.916946,-75.162643,00:00:01
"2020","Mar","24310",0,2,2,0,1,1.10204081632653,49,39.918224,-75.162376,00:00:00
"2020","Mar","24311",4,2,5,0.8,0.4,1.14285714285714,49,39.919521,-75.162055,00:00:01
"2020","Mar","24312",2,1,3,0.666666666666667,0.333333333333333,1.16326530612245,49,39.920761,-75.161773,00:00:01
"2020","Mar","24313",4,0,4,1,0,1.24489795918367,49,39.921989,-75.161529,00:00:01
"2020","Mar","24314",8,1,7,1.14285714285714,0.142857142857143,1.38775510204082,49,39.923191,-75.16127,00:00:02
"2020","Mar","24315",5,0,5,1,0,1.48979591836735,49,39.924453,-75.16098,00:00:01
"2020","Mar","24316",1,1,2,0.5,0.5,1.48979591836735,49,39.925647,-75.16072,00:00:01
"2020","Mar","24317",2,0,2,1,0,1.53061224489796,49,39.926887,-75.16043,00:00:01
"2020","Mar","24318",3,0,3,1,0,1.59183673469388,49,39.9281,-75.160156,00:00:01
"2020","Mar","24319",6,2,6,1,0.333333333333333,1.6734693877551,49,39.929313,-75.159881,00:00:01
"2020","Mar","24320",5,0,3,1.66666666666667,0,1.77551020408163,49,39.930534,-75.159629,00:00:01
"2020","Mar","24321",0,1,1,0,1,1.75510204081633,49,39.931739,-75.159355,00:00:00
"2020","Mar","24322",69,19,33,2.09090909090909,0.575757575757576,3.27586206896552,87,39.932926,-75.159088,00:00:01
"2020","Mar","24323",14,7,12,1.16666666666667,0.583333333333333,3.35632183908046,87,39.934162,-75.158798,00:00:02
"2020","Mar","24324",11,4,10,1.1,0.4,3.4367816091954,87,39.935119,-75.158607,00:00:01
"2020","Mar","24325",19,6,17,1.11764705882353,0.352941176470588,3.83908045977011,87,39.937492,-75.158096,00:00:03
"2020","Mar","24326",7,2,9,0.777777777777778,0.222222222222222,4.13793103448276,87,39.939689,-75.157615,00:00:01
"2020","Mar","24327",6,5,9,0.666666666666667,0.555555555555556,4.14942528735632,87,39.940696,-75.157394,00:00:01
"2020","Mar","24328",7,4,8,0.875,0.5,4.18390804597701,87,39.941661,-75.157188,00:00:01
"2020","Mar","24329",18,16,22,0.818181818181818,0.727272727272727,4.20689655172414,87,39.942516,-75.157005,00:00:04
"2020","Mar","24330",5,4,9,0.555555555555556,0.444444444444444,4.2183908045977,87,39.943523,-75.156784,00:00:02
"2020","Mar","24331",5,10,11,0.454545454545455,0.909090909090909,4.16091954022988,87,39.944416,-75.156593,00:00:01
"2020","Mar","24332",13,8,14,0.928571428571429,0.571428571428571,4.33333333333333,84,39.945861,-75.156288,00:00:02
"2020","Mar","24333",17,21,20,0.85,1.05,4.425,80,39.94709,-75.155998,00:00:05
"2020","Mar","24334",24,59,34,0.705882352941177,1.73529411764706,3.96296296296296,81,39.948223,-75.155761,00:00:09
"2020","Mar","24335",8,89,30,0.266666666666667,2.96666666666667,0.988235294117647,85,39.953273,-75.154655,00:00:06
"2020","Mar","24336",5,4,7,0.714285714285714,0.571428571428571,0.609195402298851,87,39.955158,-75.151542,00:00:01
"2020","Mar","24337",141,181,192,0.734375,0.942708333333333,10.8502475247525,808,39.963043,-75.149452,00:00:03
"2020","Mar","24339",194,96,190,1.02105263157895,0.505263157894737,8.7964257964258,1287,39.95969,-75.151939,00:00:02
"2020","Mar","24340",65,19,67,0.970149253731343,0.283582089552239,1.51805054151625,554,40.027812,-75.179306,00:00:02
"2020","Mar","24341",42,14,50,0.84,0.28,1.56576576576577,555,40.028961,-75.178153,00:00:01
"2020","Mar","24342",234,40,178,1.31460674157303,0.224719101123595,1.89982110912343,559,40.030384,-75.180122,00:00:09
"2020","Mar","24343",73,58,90,0.811111111111111,0.644444444444444,6.50805008944544,559,40.038089,-75.170707,00:00:01
"2020","Mar","24344",160,49,148,1.08108108108108,0.331081081081081,6.70661896243292,559,40.037109,-75.16864,00:00:03
"2020","Mar","24345",248,1057,243,1.02057613168724,4.34979423868313,8.84172661870504,278,39.935214,-75.157135,00:00:01
"2020","Mar","24347",275,5190,1028,0.267509727626459,5.04863813229572,2.81739130434783,1380,39.914802,-75.156501,00:00:04
"2020","Mar","24348",1,158,53,0.0188679245283019,2.9811320754717,1.59683794466403,253,39.907314,-75.15139,00:00:03
"2020","Mar","24349",185,29,74,2.5,0.391891891891892,1.86666666666667,255,39.907756,-75.153816,00:00:53
"2020","Mar","24350",130,3,52,2.5,0.0576923076923077,2.35294117647059,255,39.907535,-75.15213,00:00:04
"2020","Mar","24351",566,53,274,2.06569343065693,0.193430656934307,5.1536,625,39.91439,-75.151412,00:00:10
"2020","Mar","24352",221,24,154,1.43506493506494,0.155844155844156,5.47512038523274,623,39.914581,-75.153045,00:00:03
"2020","Mar","24353",728,92,343,2.12244897959184,0.268221574344023,6.48083067092652,626,39.914817,-75.154937,00:00:10
"2020","Mar","24354",25,22,34,0.735294117647059,0.647058823529412,6.72014260249554,561,40.037033,-75.165771,00:00:01
"2020","Mar","24355",324,147,257,1.26070038910506,0.571984435797665,7.02846975088968,562,40.036796,-75.164398,00:00:05
"2020","Mar","24356",217,76,173,1.25433526011561,0.439306358381503,7.26287744227353,563,40.036781,-75.160591,00:00:04
"2020","Mar","24357",154,15,114,1.35087719298246,0.131578947368421,7.51067615658363,562,40.03664,-75.158523,00:00:02
"2020","Mar","24358",50,3,38,1.31578947368421,0.0789473684210526,7.60535714285714,560,40.036281,-75.155815,00:00:01
"2020","Mar","24359",197,77,131,1.50381679389313,0.587786259541985,8.05426356589147,645,39.915851,-75.162818,00:00:03
"2020","Mar","24360",76,138,148,0.513513513513513,0.932432432432432,7.24935732647815,778,39.916259,-75.165977,00:00:02
"2020","Mar","24361",87,36,95,0.91578947368421,0.378947368421053,7.34620334620335,777,39.91645,-75.167533,00:00:01
"2020","Mar","24362",40,29,58,0.689655172413793,0.5,7.33846153846154,780,39.91666,-75.16909,00:00:01
"2020","Mar","24363",114,67,132,0.863636363636364,0.507575757575758,7.96204379562044,685,39.917133,-75.172866,00:00:02
"2020","Mar","24364",43,58,79,0.544303797468354,0.734177215189873,7.94736842105263,684,39.917339,-75.174446,00:00:01
"2020","Mar","24365",81,43,85,0.952941176470588,0.505882352941176,8.00292397660819,684,39.917526,-75.176017,00:00:02
"2020","Mar","24366",77,68,82,0.939024390243902,0.829268292682927,8.01608187134503,684,39.917736,-75.177597,00:00:01
"2020","Mar","24367",266,234,242,1.09917355371901,0.966942148760331,8.05547445255474,685,39.917984,-75.179519,00:00:10
"2020","Mar","24368",299,287,298,1.00335570469799,0.963087248322148,7.61347517730496,564,40.031448,-75.154487,00:00:06
"2020","Mar","24369",72,51,84,0.857142857142857,0.607142857142857,8.21688500727802,687,39.918384,-75.182647,00:00:01
"2020","Mar","24370",183,79,171,1.07017543859649,0.461988304093567,7.79787234042553,564,40.031352,-75.152565,00:00:04
"2020","Mar","24371",44,88,63,0.698412698412698,1.3968253968254,7.73487544483986,562,40.031208,-75.151473,00:00:01
"2020","Mar","244",8,51,49,0.163265306122449,1.04081632653061,5.45736434108527,516,40.085998,-75.230308,00:00:01
"2020","Mar","24406",48,49,70,0.685714285714286,0.7,7.70284697508897,562,40.030799,-75.148323,00:00:02
"2020","Mar","24407",180,177,217,0.829493087557604,0.815668202764977,8.02272727272727,704,39.918579,-75.184211,00:00:04
"2020","Mar","24408",343,400,359,0.955431754874652,1.1142061281337,7.94176136363636,704,39.918865,-75.186462,00:00:07
"2020","Mar","24410",944,738,304,3.10526315789474,2.42763157894737,8.28342245989305,561,40.030208,-75.146095,00:00:29
"2020","Mar","24411",245,131,205,1.19512195121951,0.639024390243902,8.47864768683274,562,40.030113,-75.144508,00:00:05
"2020","Mar","24412",79,85,110,0.718181818181818,0.772727272727273,8.47567567567568,555,40.030021,-75.142921,00:00:02
"2020","Mar","24413",99,198,190,0.521052631578947,1.04210526315789,8.30685920577617,554,40.029872,-75.141334,00:00:04
"2020","Mar","24414",120,259,222,0.540540540540541,1.16666666666667,8.0461811722913,563,40.02967,-75.139755,00:00:04
