"Stop","Total_Ins","Total_Outs","NbrStops","Mean_Ins","Mean_Outs","Mean_Load","NbrTrips","Lat","Lon","Mean_DwellTime"
"19343",116,17,71,1.63380281690141,0.23943661971831,14.056338028169,284,40.03495,-75.343063,00:00:03
"19344",33,55,66,0.5,0.833333333333333,13.9788732394366,284,40.035945,-75.348716,00:00:03
"19347",398,69,177,2.24858757062147,0.389830508474576,15.137323943662,284,40.041671,-75.355819,00:00:18
"19348",16,13,23,0.695652173913043,0.565217391304348,15.1478873239437,284,40.042865,-75.356628,00:00:01
"19350",10,225,140,0.0714285714285714,1.60714285714286,14.362676056338,284,40.040523,-75.364669,00:00:05
"19352",10,447,199,0.050251256281407,2.24623115577889,12.8239436619718,284,40.040943,-75.368278,00:00:07
"19353",10,14,24,0.416666666666667,0.583333333333333,12.8098591549296,284,40.042232,-75.371101,00:00:01
"19354",6,23,28,0.214285714285714,0.821428571428571,12.75,284,40.042957,-75.373954,00:00:01
"19355",2,194,107,0.0186915887850467,1.81308411214953,12.0739436619718,284,40.043556,-75.378082,00:00:03
"19356",27,158,117,0.230769230769231,1.35042735042735,11.612676056338,284,40.043823,-75.382415,00:00:04
"19357",19,415,158,0.120253164556962,2.62658227848101,10.2183098591549,284,40.044048,-75.38626,00:00:07
"19359",0,13,11,0,1.18181818181818,9.14788732394366,284,40.044254,-75.397872,00:00:00
"19360",5,82,63,0.0793650793650794,1.3015873015873,8.87676056338028,284,40.044509,-75.400718,00:00:03
"19361",33,130,117,0.282051282051282,1.11111111111111,8.53521126760563,284,40.04565,-75.404136,00:00:05
"19362",15,243,149,0.100671140939597,1.63087248322148,7.67491166077739,283,40.047275,-75.408607,00:00:05
"19363",29,108,95,0.305263157894737,1.13684210526316,7.45422535211268,284,40.047855,-75.411354,00:00:04
"19364",23,27,39,0.58974358974359,0.692307692307692,7.45035460992908,282,40.048534,-75.415229,00:00:01
"19366",1,55,35,0.0285714285714286,1.57142857142857,6.93617021276596,282,40.045902,-75.423347,00:00:01
"19368",0,23,22,0,1.04545454545455,6.75531914893617,282,40.046913,-75.434623,00:00:01
"19369",6,17,22,0.272727272727273,0.772727272727273,6.71886120996441,281,40.048267,-75.438461,00:00:01
"19370",8,84,73,0.10958904109589,1.15068493150685,6.14590747330961,281,40.046253,-75.445388,00:00:02
"19371",23,42,49,0.469387755102041,0.857142857142857,6.07067137809187,283,40.044921,-75.447761,00:00:03
"19372",9,3,10,0.9,0.3,6.075,280,40.043777,-75.450515,00:00:00
"19373",1,112,86,0.0116279069767442,1.30232558139535,5.70567375886525,282,40.042724,-75.460716,00:00:04
"19376",0,61,44,0,1.38636363636364,5.48581560283688,282,40.042263,-75.475463,00:00:01
"19382",0,80,64,0,1.25,11.1834532374101,556,39.999565,-75.27275,00:00:01
"19384",32,300,170,0.188235294117647,1.76470588235294,9.22535211267606,284,40.044219,-75.393646,00:00:06
"19393",145,10,104,1.39423076923077,0.0961538461538462,5.75593220338983,295,40.042068,-75.476821,00:00:04
"19396",114,6,74,1.54054054054054,0.0810810810810811,6.14237288135593,295,40.042564,-75.460823,00:00:03
"19397",4,2,6,0.666666666666667,0.333333333333333,6.14915254237288,295,40.043643,-75.450393,00:00:00
"19400",1,1,2,0.5,0.5,6.6271186440678,295,40.048152,-75.439056,00:00:00
"19403",50,5,39,1.28205128205128,0.128205128205128,6.88135593220339,295,40.0456,-75.423645,00:00:02
"19405",6,5,11,0.545454545454545,0.454545454545455,7.26440677966102,295,40.047367,-75.419357,00:00:00
"19406",51,24,59,0.864406779661017,0.406779661016949,7.35254237288136,295,40.047832,-75.411979,00:00:02
"19407",348,25,174,2,0.14367816091954,8.44745762711864,295,40.047145,-75.408576,00:00:08
"19408",119,28,104,1.14423076923077,0.269230769230769,8.75593220338983,295,40.045963,-75.405166,00:00:05
"19409",52,4,39,1.33333333333333,0.102564102564103,8.91864406779661,295,40.044448,-75.401161,00:00:01
"19411",22,23,42,0.523809523809524,0.547619047619048,7.26101694915254,295,40.048385,-75.414916,00:00:01
"19412",76,12,65,1.16923076923077,0.184615384615385,9.19387755102041,294,40.044059,-75.39302,00:00:02
"19413",65,11,56,1.16071428571429,0.196428571428571,10.2033898305085,295,40.043823,-75.385208,00:00:02
"19414",154,31,131,1.17557251908397,0.236641221374046,10.6203389830508,295,40.043628,-75.381599,00:00:05
"19415",108,3,76,1.42105263157895,0.0394736842105263,10.9762711864407,295,40.043411,-75.378471,00:00:03
"19416",63,2,54,1.16666666666667,0.037037037037037,11.1830508474576,295,40.042865,-75.374412,00:00:02
"19417",23,13,33,0.696969696969697,0.393939393939394,11.2169491525424,295,40.042175,-75.371452,00:00:01
"19418",386,19,183,2.10928961748634,0.103825136612022,12.4610169491525,295,40.040641,-75.368354,00:00:09
"19419",88,3,59,1.49152542372881,0.0508474576271186,12.7491525423729,295,40.040279,-75.364799,00:00:02
"19421",21,13,23,0.91304347826087,0.565217391304348,12.7457627118644,295,40.042785,-75.356849,00:00:01
"19422",37,516,175,0.211428571428571,2.94857142857143,11.1220338983051,295,40.041732,-75.356056,00:00:07
"19424",16,28,29,0.551724137931034,0.96551724137931,11.0813559322034,295,40.035793,-75.3488,00:00:01
"19425",22,268,118,0.186440677966102,2.27118644067797,10.2474576271186,295,40.034961,-75.344078,00:00:04
"19426",22,19,36,0.611111111111111,0.527777777777778,10.2576271186441,295,40.03376,-75.339614,00:00:01
"19427",8,0,8,1,0,10.2847457627119,295,40.031463,-75.336166,00:00:00
"19428",5,13,17,0.294117647058824,0.764705882352941,10.2576271186441,295,40.030086,-75.334205,00:00:01
"19430",21,18,35,0.6,0.514285714285714,10.2677966101695,295,40.028343,-75.331634,00:00:01
"19431",66,14,64,1.03125,0.21875,10.4440677966102,295,40.02732,-75.330017,00:00:02
"19432",75,2,64,1.171875,0.03125,5.65144596651446,657,40.02507,-75.325859,00:00:01
"19433",118,12,104,1.13461538461538,0.115384615384615,5.79514415781487,659,40.024528,-75.32476,00:00:02
"19434",143,43,137,1.04379562043796,0.313868613138686,5.95592705167173,658,40.023529,-75.3227,00:00:02
"19436",168,31,153,1.09803921568627,0.202614379084967,6.16413373860182,658,40.022304,-75.320182,00:00:03
"19438",63,36,82,0.768292682926829,0.439024390243902,6.93617021276596,658,40.019046,-75.313667,00:00:01
"19439",370,58,250,1.48,0.232,7.41033434650456,658,40.017974,-75.311447,00:00:05
"19440",230,12,165,1.39393939393939,0.0727272727272727,7.74164133738602,658,40.017036,-75.309486,00:00:03
"19441",0,0,0,NA,NA,7.74164133738602,658,40.015464,-75.306251,00:00:00
"19443",179,75,186,0.962365591397849,0.403225806451613,8.08194233687405,659,40.013118,-75.301597,00:00:03
"19444",2,7,8,0.25,0.875,8.08358662613982,658,40.011928,-75.299224,00:00:00
"19445",48,33,66,0.727272727272727,0.5,8.1063829787234,658,40.011024,-75.297454,00:00:01
"19446",35,8,40,0.875,0.2,5.9169741697417,542,40.006294,-75.288032,00:00:01
"19447",120,25,114,1.05263157894737,0.219298245614035,6.08639705882353,544,40.005256,-75.285964,00:00:02
"19449",424,47,250,1.696,0.188,6.78676470588235,544,40.00336,-75.282096,00:00:06
"19450",231,30,179,1.29050279329609,0.167597765363128,7.16574585635359,543,40.001865,-75.278228,00:00:03
"19452",73,3,70,1.04285714285714,0.0428571428571429,10.7706422018349,545,39.999618,-75.273223,00:00:01
"19453",4,3,7,0.571428571428571,0.428571428571429,10.7992633517495,543,39.998214,-75.271286,00:00:00
"19454",100,17,95,1.05263157894737,0.178947368421053,10.9411764705882,544,39.995445,-75.267967,00:00:02
"19455",1,0,1,1,0,10.9266055045872,545,39.994014,-75.266258,00:00:00
"19465",1111,115,472,2.35381355932203,0.24364406779661,5.72305140961857,603,39.977001,-75.272621,00:01:06
"19469",327,18,218,1.5,0.0825688073394495,7.47350993377483,604,39.973617,-75.269882,00:00:04
"19470",668,36,282,2.36879432624113,0.127659574468085,8.51575456053068,603,39.974567,-75.267646,00:00:07
"19472",715,48,304,2.35197368421053,0.157894736842105,10.5282392026578,602,39.974433,-75.264404,00:00:08
"19473",402,68,231,1.74025974025974,0.294372294372294,11.0679933665008,603,39.973045,-75.262466,00:00:05
"19474",570,197,312,1.82692307692308,0.631410256410256,11.6870860927152,604,39.972301,-75.26033,00:00:18
"19488",72,157,167,0.431137724550898,0.940119760479042,5.27176781002639,758,39.983646,-75.378654,00:00:02
"19489",116,102,170,0.682352941176471,0.6,4.86100386100386,777,39.983718,-75.378242,00:00:02
"19497",90,466,219,0.410958904109589,2.12785388127854,18.0389972144847,359,39.978244,-75.267082,00:00:07
"19499",6,93,68,0.0882352941176471,1.36764705882353,16.1277777777778,360,39.981834,-75.270492,00:00:02
"19500",9,74,62,0.145161290322581,1.19354838709677,15.9472222222222,360,39.98331,-75.272087,00:00:02
"19501",42,173,136,0.308823529411765,1.27205882352941,15.5153203342618,359,39.984687,-75.274383,00:00:04
"19503",10,40,41,0.24390243902439,0.975609756097561,15.4317548746518,359,39.986118,-75.276054,00:00:01
"19504",11,54,53,0.207547169811321,1.0188679245283,15.3805555555556,360,39.988655,-75.27848,00:00:01
"19505",3,13,16,0.1875,0.8125,15.3527777777778,360,39.990066,-75.279571,00:00:01
"19506",0,11,10,0,1.1,15.2534818941504,359,39.990669,-75.28067,00:00:00
"19507",27,48,49,0.551020408163265,0.979591836734694,15.2638888888889,360,39.991638,-75.282531,00:00:02
"19508",12,61,63,0.19047619047619,0.968253968253968,15.1027777777778,360,39.993789,-75.284675,00:00:02
"19509",10,18,26,0.384615384615385,0.692307692307692,15.0805555555556,360,39.996578,-75.285224,00:00:01
"19511",8,37,31,0.258064516129032,1.19354838709677,15,360,40.000434,-75.28543,00:00:01
"19512",7,96,75,0.0933333333333333,1.28,14.7527777777778,360,40.002304,-75.286231,00:00:02
"19513",27,91,78,0.346153846153846,1.16666666666667,14.575,360,40.003688,-75.286987,00:00:02
"19514",5,30,28,0.178571428571429,1.07142857142857,14.5055555555556,360,40.006019,-75.288398,00:00:01
"19515",39,42,67,0.582089552238806,0.626865671641791,13.8203389830508,295,40.003795,-75.287231,00:00:02
"19516",66,22,68,0.970588235294118,0.323529411764706,13.9694915254237,295,40.002326,-75.286453,00:00:02
"19517",13,11,22,0.590909090909091,0.5,13.9387755102041,294,40.000267,-75.285568,00:00:01
"19518",11,3,12,0.916666666666667,0.25,13.9727891156463,294,39.996761,-75.285415,00:00:00
"19519",35,2,29,1.20689655172414,0.0689655172413793,14.0850340136054,294,39.993927,-75.284889,00:00:01
"19521",17,9,24,0.708333333333333,0.375,14.078231292517,294,39.991455,-75.282386,00:00:01
"19522",7,3,9,0.777777777777778,0.333333333333333,14.0918367346939,294,39.990676,-75.280906,00:00:00
"19523",10,0,9,1.11111111111111,0,14.1258503401361,294,39.990066,-75.279769,00:00:00
"19524",47,8,33,1.42424242424242,0.242424242424242,14.6122448979592,294,39.983177,-75.272056,00:00:01
"19525",12,2,13,0.923076923076923,0.153846153846154,14.2389078498294,293,39.987022,-75.277198,00:00:00
"19527",31,3,25,1.24,0.12,14.2210884353741,294,39.988826,-75.278671,00:00:01
"19528",14,5,17,0.823529411764706,0.294117647058824,14.6428571428571,294,39.981979,-75.270736,00:00:01
"19562",117,58,134,0.873134328358209,0.432835820895522,10.4814253222138,1319,39.905342,-75.245811,00:00:01
"19563",432,210,359,1.2033426183844,0.584958217270195,10.6517789553369,1321,39.906158,-75.247314,00:00:03
"19564",100,43,133,0.75187969924812,0.323308270676692,10.6878787878788,1320,39.907379,-75.246269,00:00:01
"19565",175,38,124,1.41129032258065,0.306451612903226,10.7927107061503,1317,39.908813,-75.248718,00:00:01
"19566",149,130,224,0.665178571428571,0.580357142857143,10.8326996197719,1315,39.911144,-75.245826,00:00:02
"19577",658,439,629,1.04610492845787,0.697933227344992,12.2665662650602,1328,39.919971,-75.227592,00:00:07
"19578",360,157,369,0.975609756097561,0.425474254742547,12.4405120481928,1328,39.921035,-75.228851,00:00:04
"19579",308,155,356,0.865168539325843,0.435393258426966,13.0278404815651,1329,39.923374,-75.231567,00:00:03
"19581",58,5,50,1.16,0.1,1.51046025104603,478,39.923603,-75.234344,00:00:01
"19582",217,5,161,1.34782608695652,0.031055900621118,1.95188284518828,478,39.924407,-75.233207,00:00:05
"19583",786,593,814,0.965601965601966,0.728501228501228,10.7364341085271,1806,39.926647,-75.235504,00:00:05
"19584",322,164,360,0.894444444444444,0.455555555555556,10.8285398230088,1808,39.925857,-75.236839,00:00:02
"19585",411,180,443,0.927765237020316,0.406320541760722,10.9629014396456,1806,39.924983,-75.238182,00:00:03
"19586",696,252,634,1.09779179810726,0.397476340694006,11.2003320420587,1807,39.92395,-75.239631,00:00:04
"19587",103,91,157,0.656050955414013,0.579617834394904,11.202657807309,1806,39.924945,-75.24089,00:00:01
"19588",880,552,845,1.0414201183432,0.653254437869823,11.3796347537355,1807,39.926086,-75.242271,00:00:06
"19589",236,214,319,0.739811912225705,0.670846394984326,11.399889380531,1808,39.924983,-75.243965,00:00:02
"1962",2832,729,1195,2.36987447698745,0.610041841004184,9.90489510489511,1430,39.906345,-75.278083,00:00:16
"1963",637,2869,1134,0.561728395061728,2.5299823633157,7.37525354969574,1479,39.906215,-75.278015,00:00:11
"19636",196,254,338,0.579881656804734,0.751479289940828,12.5260972716489,1686,39.924751,-75.244018,00:00:02
"19637",476,814,787,0.604828462515883,1.03430749682338,12.3270142180095,1688,39.92591,-75.242454,00:00:06
"19638",52,136,164,0.317073170731707,0.829268292682927,12.2671029149316,1681,39.924934,-75.241134,00:00:01
"19639",106,463,413,0.256658595641647,1.12106537530266,11.6848989298454,1682,39.924808,-75.23822,00:00:02
"19640",203,481,478,0.424686192468619,1.00627615062761,11.5300416418798,1681,39.925697,-75.236862,00:00:03
"19641",499,830,765,0.652287581699346,1.08496732026144,11.312945368171,1684,39.926551,-75.235626,00:00:06
"19663",40,155,173,0.23121387283237,0.895953757225434,10.0272798129384,1283,39.905326,-75.245994,00:00:01
"19664",110,340,242,0.454545454545455,1.40495867768595,9.84165366614665,1282,39.904243,-75.243949,00:00:03
"1968",373,1259,1031,0.361784675072745,1.22114451988361,15.2773913043478,3450,39.965244,-75.276275,00:00:03
"1969",7,16,22,0.318181818181818,0.727272727272727,5.22520107238606,373,39.980632,-75.291847,00:00:01
"1970",38,63,79,0.481012658227848,0.79746835443038,4.6058981233244,373,39.978866,-75.304138,00:00:02
"1971",88,337,218,0.403669724770642,1.54587155963303,3.24128686327078,373,39.988918,-75.309623,00:00:07
"19714",1557,1589,1391,1.11933860531991,1.14234363767074,18.4883955600404,1982,39.952186,-75.256713,00:00:10
"19717",92,379,370,0.248648648648649,1.02432432432432,17.6327769347496,1977,39.947589,-75.254844,00:00:02
"19719",286,84,309,0.925566343042071,0.271844660194175,15.3764534883721,2064,39.944992,-75.255645,00:00:01
"1972",39,197,152,0.256578947368421,1.29605263157895,2.95174262734584,373,40.002788,-75.297821,00:00:05
"19720",1501,624,1075,1.39627906976744,0.58046511627907,15.7985472154964,2065,39.94857,-75.254623,00:00:07
"19721",823,230,632,1.30221518987342,0.363924050632911,16.0929782082324,2065,39.949668,-75.254547,00:00:04
"19722",272,116,288,0.944444444444444,0.402777777777778,16.1662627241881,2063,39.950675,-75.254737,00:00:01
"19723",704,1223,990,0.711111111111111,1.23535353535354,15.9161821705426,2064,39.952106,-75.256408,00:00:06
"19724",1113,976,1080,1.03055555555556,0.903703703703704,15.9878699660359,2061,39.952911,-75.257308,00:00:06
"19729",85,42,106,0.80188679245283,0.39622641509434,10.3221709006928,866,39.899833,-75.289695,00:00:01
"19732",78,258,226,0.345132743362832,1.14159292035398,8.42763157894737,608,39.90335,-75.282966,00:00:04
"19734",182,78,171,1.06432748538012,0.456140350877193,8.72368421052632,608,39.899295,-75.279312,00:00:03
"19735",173,30,108,1.60185185185185,0.277777777777778,8.45394736842105,608,39.8969,-75.277503,00:00:02
"19736",120,484,323,0.371517027863777,1.4984520123839,7.12619502868069,1046,39.895275,-75.277061,00:00:03
"19737",68,172,163,0.417177914110429,1.05521472392638,7.0334288443171,1047,39.894081,-75.279518,00:00:01
"19738",20,160,96,0.208333333333333,1.66666666666667,6.54385964912281,855,39.893165,-75.281379,00:00:01
"19739",272,357,350,0.777142857142857,1.02,6.43517329910141,779,39.891712,-75.283409,00:00:06
"19740",166,315,265,0.626415094339623,1.18867924528302,6.84607438016529,968,39.890609,-75.284118,00:00:02
"19741",72,110,143,0.503496503496504,0.769230769230769,6.82161060142711,981,39.889865,-75.283256,00:00:01
"19742",49,72,97,0.505154639175258,0.742268041237113,6.90937829293994,949,39.888542,-75.282447,00:00:02
"19743",183,133,230,0.795652173913043,0.578260869565217,6.95802728226653,953,39.88771,-75.281898,00:00:02
"19746",191,202,273,0.6996336996337,0.73992673992674,6.86065573770492,976,39.885204,-75.281913,00:00:03
"19747",95,79,147,0.646258503401361,0.537414965986395,6.8705035971223,973,39.884368,-75.283432,00:00:02
"19748",86,61,125,0.688,0.488,6.896197327852,973,39.883541,-75.284576,00:00:01
"1975",196,52,168,1.16666666666667,0.30952380952381,4.35969387755102,392,40.002815,-75.298057,00:00:08
"19750",132,88,177,0.745762711864407,0.497175141242938,6.9435318275154,974,39.884113,-75.285919,00:00:02
"19752",306,132,302,1.01324503311258,0.437086092715232,7.11133810010215,979,39.886093,-75.285636,00:00:04
"19757",408,69,297,1.37373737373737,0.232323232323232,7.60659114315139,971,39.891407,-75.283462,00:00:03
"19758",42,133,114,0.368421052631579,1.16666666666667,6.36892052194543,843,39.892604,-75.282394,00:00:02
"19759",92,40,104,0.884615384615385,0.384615384615385,7.48804780876494,1004,39.892917,-75.281478,00:00:01
"1976",275,129,231,1.19047619047619,0.558441558441558,4.88775510204082,392,39.988433,-75.309638,00:00:10
"19760",48,15,55,0.872727272727273,0.272727272727273,7.48170128585559,1011,39.893817,-75.27967,00:00:01
"19761",65,42,84,0.773809523809524,0.5,5.49810606060606,528,39.89513,-75.276947,00:00:02
"19762",307,61,214,1.43457943925234,0.285046728971963,5.64860426929392,609,39.896949,-75.273399,00:00:04
"19763",194,33,147,1.31972789115646,0.224489795918367,5.24466338259442,609,39.897544,-75.271461,00:00:03
"19764",560,76,334,1.67664670658683,0.227544910179641,4.98029556650246,609,39.898273,-75.267517,00:00:08
"19768",75,23,78,0.961538461538462,0.294871794871795,3.22167487684729,609,39.90184,-75.268623,00:00:01
"19769",32,29,45,0.711111111111111,0.644444444444444,3.39739413680782,614,39.904338,-75.268913,00:00:00
"19770",7,7,13,0.538461538461538,0.538461538461538,3.08702791461412,609,39.905479,-75.266822,00:00:00
"19775",327,225,394,0.82994923857868,0.571065989847716,7.08739837398374,1476,39.912952,-75.266914,00:00:03
"19776",171,320,344,0.497093023255814,0.930232558139535,6.98645903859174,1477,39.913921,-75.265602,00:00:03
"19777",6,168,136,0.0441176470588235,1.23529411764706,6.87788331071913,1474,39.915374,-75.264816,00:00:01
"19778",54,392,300,0.18,1.30666666666667,6.64949152542373,1475,39.917007,-75.264457,00:00:02
"1978",20,13,30,0.666666666666667,0.433333333333333,5.68112244897959,392,39.980762,-75.292137,00:00:01
"19780",888,232,759,1.1699604743083,0.30566534914361,13.2489379779099,2354,39.922416,-75.264968,00:00:04
"19782",307,74,300,1.02333333333333,0.246666666666667,13.3445199660153,2354,39.923942,-75.266349,00:00:01
"19783",1050,485,929,1.1302475780409,0.522066738428418,13.590059473237,2354,39.925376,-75.267402,00:00:04
"19784",108,112,181,0.596685082872928,0.61878453038674,13.9745547073791,2358,39.928642,-75.268608,00:00:01
"19785",788,282,710,1.10985915492958,0.397183098591549,14.1860958033065,2359,39.93024,-75.269233,00:00:05
"19786",828,206,626,1.32268370607029,0.329073482428115,14.4508057675997,2358,39.931045,-75.269531,00:00:03
"19787",452,174,477,0.947589098532495,0.364779874213836,14.570882852292,2356,39.932884,-75.270355,00:00:02
"19788",85,57,119,0.714285714285714,0.478991596638655,14.5801526717557,2358,39.934501,-75.271034,00:00:01
"19789",681,515,799,0.852315394242804,0.644555694618273,14.652376910017,2356,39.936206,-75.27172,00:00:04
"19790",942,679,947,0.994720168954593,0.717001055966209,14.1815083084789,2347,39.939689,-75.272399,00:00:05
"19791",1139,780,1062,1.07250470809793,0.734463276836158,14.3146258503401,2352,39.941551,-75.272705,00:00:06
"19793",35,57,61,0.573770491803279,0.934426229508197,10.6643835616438,292,39.944789,-75.274986,00:00:02
"19794",52,45,68,0.764705882352941,0.661764705882353,10.6883561643836,292,39.946575,-75.276824,00:00:02
"19795",38,32,56,0.678571428571429,0.571428571428571,10.7353951890034,291,39.947902,-75.278175,00:00:02
"19796",18,47,48,0.375,0.979166666666667,10.6095890410959,292,39.949996,-75.280349,00:00:01
"19798",16,82,63,0.253968253968254,1.3015873015873,8.79661016949153,295,39.953838,-75.283798,00:00:03
"19799",19,190,83,0.228915662650602,2.28915662650602,8.21694915254237,295,39.955249,-75.284797,00:00:03
"19800",66,430,198,0.333333333333333,2.17171717171717,6.98305084745763,295,39.959194,-75.287521,00:00:10
"19801",148,235,294,0.503401360544218,0.799319727891156,12.2012987012987,1078,39.960929,-75.288436,00:00:03
"19802",8,65,57,0.140350877192982,1.14035087719298,12.1457753017642,1077,39.9621,-75.28939,00:00:00
"19803",34,290,228,0.149122807017544,1.2719298245614,11.908077994429,1077,39.963199,-75.290534,00:00:02
"19804",120,401,321,0.373831775700935,1.24922118380062,11.6484230055659,1078,39.965744,-75.293487,00:00:02
"19805",20,83,76,0.263157894736842,1.09210526315789,6.57966101694915,295,39.966663,-75.294494,00:00:02
"19806",20,170,121,0.165289256198347,1.40495867768595,6.06418918918919,296,39.968711,-75.296562,00:00:05
"19807",44,137,147,0.299319727891156,0.931972789115646,7.8620253164557,790,39.970401,-75.298194,00:00:02
"19808",12,70,66,0.181818181818182,1.06060606060606,7.78860759493671,790,39.97216,-75.300033,00:00:01
"19809",2,76,56,0.0357142857142857,1.35714285714286,7.69493670886076,790,39.97351,-75.301155,00:00:01
"19810",11,24,31,0.354838709677419,0.774193548387097,5.9222972972973,296,39.975921,-75.302703,00:00:01
"19814",160,69,161,0.993788819875776,0.428571428571429,6.42574257425743,505,39.975921,-75.303184,00:00:04
"19815",108,3,78,1.38461538461538,0.0384615384615385,6.69426751592357,785,39.973518,-75.301559,00:00:01
"19816",70,32,76,0.921052631578947,0.421052631578947,6.76178343949045,785,39.971893,-75.300239,00:00:01
"19817",66,44,100,0.66,0.44,6.78271918678526,787,39.970256,-75.298423,00:00:01
"19818",16,33,41,0.390243902439024,0.804878048780488,6.81560283687943,282,39.968486,-75.296676,00:00:01
"19819",124,33,134,0.925373134328358,0.246268656716418,10.6611872146119,1095,39.966655,-75.294738,00:00:01
"19820",249,94,270,0.922222222222222,0.348148148148148,10.8098720292505,1094,39.965656,-75.293624,00:00:02
"19821",275,95,264,1.04166666666667,0.359848484848485,10.9744058500914,1094,39.963214,-75.290855,00:00:02
"19823",237,170,306,0.774509803921569,0.555555555555556,11.0437556973564,1097,39.961029,-75.288764,00:00:03
"19824",225,84,162,1.38888888888889,0.518518518518518,7.85460992907801,282,39.959556,-75.28794,00:00:09
"19825",150,29,86,1.74418604651163,0.337209302325581,8.28368794326241,282,39.955421,-75.285179,00:00:04
"19826",28,5,22,1.27272727272727,0.227272727272727,8.36654804270463,281,39.953937,-75.284049,00:00:01
"19827",30,6,23,1.30434782608696,0.260869565217391,10.063829787234,282,39.950046,-75.280677,00:00:01
"19828",67,52,96,0.697916666666667,0.541666666666667,10.1170212765957,282,39.948024,-75.278587,00:00:03
"19829",28,27,50,0.56,0.54,10.1205673758865,282,39.946689,-75.277191,00:00:02
"1983",691,2084,1526,0.452817824377457,1.36566186107471,12.5844355582898,3251,39.973281,-75.319992,00:00:06
"19830",50,33,69,0.72463768115942,0.478260869565217,10.1808510638298,282,39.944911,-75.27536,00:00:02
"19831",17,30,38,0.447368421052632,0.789473684210526,10.1347517730496,282,39.94374,-75.2742,00:00:01
"19832",33,122,107,0.308411214953271,1.14018691588785,9.81914893617021,282,39.941776,-75.272926,00:00:04
"19833",1177,1103,1197,0.983291562238931,0.921470342522974,15.3896734333628,2266,39.939849,-75.272605,00:00:07
"19834",418,700,759,0.550724637681159,0.922266139657444,15.9023851590106,2264,39.936252,-75.271934,00:00:04
"19835",65,69,117,0.555555555555556,0.58974358974359,15.9115826702034,2262,39.934062,-75.271041,00:00:00
"19836",134,425,455,0.294505494505495,0.934065934065934,15.7769434628975,2264,39.932758,-75.270477,00:00:02
"19837",342,1244,968,0.353305785123967,1.28512396694215,15.38074204947,2264,39.93124,-75.269836,00:00:04
"19839",191,552,572,0.333916083916084,0.965034965034965,15.2287985865724,2264,39.929187,-75.268959,00:00:03
"19840",94,332,335,0.280597014925373,0.991044776119403,14.374613003096,2261,39.923892,-75.26654,00:00:02
"19842",76,298,256,0.296875,1.1640625,14.286409915892,2259,39.922428,-75.265213,00:00:01
"19844",306,90,289,1.05882352941176,0.311418685121107,8.30693763139453,1427,39.917015,-75.264648,00:00:02
"19845",197,143,239,0.824267782426778,0.598326359832636,8.36229852838122,1427,39.915634,-75.264961,00:00:02
"19846",270,325,400,0.675,0.8125,8.30839160839161,1430,39.914215,-75.265472,00:00:03
"1985",261,1362,1005,0.259701492537313,1.35522388059701,10.1509351892127,2299,39.982124,-75.361755,00:00:06
"19851",69,70,99,0.696969696969697,0.707070707070707,3.43831168831169,616,39.906017,-75.265243,00:00:01
"19852",30,2,31,0.967741935483871,0.0645161290322581,3.44117647058824,612,39.905254,-75.266876,00:00:00
"19853",11,2,12,0.916666666666667,0.166666666666667,3.10180623973727,609,39.904857,-75.268218,00:00:00
"19855",46,54,82,0.560975609756098,0.658536585365854,3.35980551053485,617,39.901485,-75.268104,00:00:02
"19857",38,132,116,0.327586206896552,1.13793103448276,3.36910569105691,615,39.90023,-75.267166,00:00:02
"19859",73,453,278,0.262589928057554,1.6294964028777,3.96296296296296,621,39.898063,-75.267166,00:00:05
"19860",22,109,101,0.217821782178218,1.07920792079208,4.57142857142857,623,39.897224,-75.271606,00:00:02
"19861",97,301,228,0.425438596491228,1.32017543859649,4.71794871794872,624,39.896549,-75.273986,00:00:04
"19864",381,265,403,0.945409429280397,0.657568238213399,7.20752797558494,983,39.889305,-75.285881,00:00:05
"1987",57,308,230,0.247826086956522,1.33913043478261,9.17497733454216,1103,39.974716,-75.45092,00:00:03
"19879",3,19,18,0.166666666666667,1.05555555555556,7.7376,625,39.896942,-75.27777,00:00:00
"1988",94,613,415,0.226506024096386,1.47710843373494,10.5177914110429,815,39.96688,-75.526397,00:00:05
"19880",73,206,184,0.396739130434783,1.1195652173913,7.832,625,39.89949,-75.279693,00:00:03
"19882",183,191,245,0.746938775510204,0.779591836734694,8.0448,625,39.903152,-75.283065,00:00:04
"19883",25,70,82,0.304878048780488,0.853658536585366,11.9101123595506,801,39.901828,-75.286491,00:00:01
"1989",55,262,228,0.241228070175439,1.14912280701754,9.29361179361179,814,39.96836,-75.576202,00:00:03
"19892",298,380,433,0.688221709006928,0.877598152424942,17.3767772511848,1266,39.958705,-75.263214,00:00:04
"19893",267,541,493,0.54158215010142,1.0973630831643,17.5623028391167,1268,39.950023,-75.268043,00:00:04
"19894",181,973,604,0.299668874172185,1.61092715231788,16.9344909234412,1267,39.948295,-75.267745,00:00:05
"19895",289,781,590,0.489830508474576,1.32372881355932,16.5496845425867,1268,39.946376,-75.26757,00:00:06
"19896",71,238,234,0.303418803418803,1.01709401709402,16.4126482213439,1265,39.944305,-75.268493,00:00:02
"19897",297,236,385,0.771428571428571,0.612987012987013,16.4775059194949,1267,39.942157,-75.268684,00:00:03
"19898",97,236,257,0.377431906614786,0.918287937743191,16.3631329113924,1264,39.9402,-75.269393,00:00:02
